selections	count
average_stars:3.5-4.0;cool:>1000;funny:>1000;review_count:600-700;yelping_since:2010	1
cool:100-200;fans:20-30;funny:0-100;review_count:100-200;yelping_since:2008	1
cool:400-500;fans:10-20;funny:400-500;review_count:100-200;yelping_since:2007	1
average_stars:3.0-3.5;fans:20-30;funny:100-200;useful:400-500;yelping_since:2012	1
cool:700-800;fans:30-40;review_count:700-800;useful:800-900;yelping_since:2005	1
average_stars:3.5-4.0;fans:10-20;review_count:100-200;useful:200-300;yelping_since:2009	1
average_stars:3.5-4.0;cool:>1000;fans:50-60;useful:>2000;yelping_since:2008	1
average_stars:3.5-4.0;cool:500-600;fans:10-20;review_count:300-400;yelping_since:2008	1
cool:600-700;fans:30-40;funny:900-1000;review_count:500-600;yelping_since:2007	1
average_stars:3.0-3.5;cool:200-300;fans:10-20;funny:300-400;yelping_since:2007	1
cool:0-100;funny:0-100;review_count:400-500;useful:300-400;yelping_since:2008	1
average_stars:4.0-4.5;cool:300-400;funny:200-300;review_count:300-400;yelping_since:2010	1
average_stars:2.5-3.0;cool:0-100;fans:0-10;useful:200-300;yelping_since:2009	1
average_stars:3.5-4.0;cool:700-800;fans:10-20;review_count:200-300;yelping_since:2005	1
average_stars:3.0-3.5;fans:40-50;funny:800-900;useful:900-1000;yelping_since:2006	1
average_stars:3.0-3.5;cool:600-700;fans:30-40;useful:1700-1800;yelping_since:2009	1
average_stars:4.5-5.0;cool:0-100;funny:0-100;review_count:100-200;useful:100-200	1
average_stars:3.5-4.0;cool:200-300;fans:40-50;review_count:200-300;useful:600-700	1
cool:200-300;fans:30-40;funny:300-400;review_count:300-400;yelping_since:2009	1
average_stars:3.0-3.5;cool:100-200;fans:0-10;review_count:300-400;useful:300-400	1
average_stars:3.5-4.0;funny:100-200;review_count:400-500;useful:400-500;yelping_since:2008	1
average_stars:3.5-4.0;cool:400-500;fans:50-60;funny:300-400;review_count:300-400	1
cool:300-400;fans:30-40;funny:200-300;review_count:200-300;useful:500-600	1
average_stars:3.5-4.0;fans:60-70;funny:200-300;useful:1100-1200;yelping_since:2008	1
average_stars:3.5-4.0;cool:500-600;funny:600-700;useful:1300-1400;yelping_since:2009	1
cool:300-400;funny:300-400;review_count:100-200;useful:400-500;yelping_since:2007	1
average_stars:3.5-4.0;fans:20-30;review_count:100-200;useful:100-200;yelping_since:2006	1
cool:200-300;fans:20-30;funny:200-300;review_count:300-400;useful:400-500	1
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:300-400;useful:700-800	1
average_stars:3.5-4.0;fans:80-90;review_count:400-500;useful:1700-1800;yelping_since:2009	1
average_stars:3.5-4.0;fans:60-70;funny:800-900;useful:>2000;yelping_since:2006	1
average_stars:3.5-4.0;cool:300-400;fans:20-30;review_count:300-400;yelping_since:2007	1
average_stars:3.5-4.0;cool:200-300;fans:20-30;funny:400-500;useful:400-500	1
cool:800-900;fans:30-40;funny:500-600;review_count:200-300;yelping_since:2008	1
average_stars:4.0-4.5;fans:20-30;funny:100-200;useful:600-700;yelping_since:2009	1
cool:100-200;fans:0-10;funny:100-200;review_count:100-200;yelping_since:2010	1
average_stars:3.5-4.0;fans:80-90;funny:600-700;review_count:500-600;yelping_since:2008	1
average_stars:3.5-4.0;fans:10-20;funny:100-200;useful:200-300;yelping_since:2005	1
average_stars:3.5-4.0;fans:50-60;funny:400-500;useful:1400-1500;yelping_since:2007	1
average_stars:3.5-4.0;cool:400-500;funny:300-400;review_count:300-400;useful:600-700	1
average_stars:3.5-4.0;cool:>1000;fans:40-50;review_count:500-600;yelping_since:2010	1
average_stars:3.5-4.0;cool:>1000;fans:50-60;funny:600-700;review_count:600-700	1
cool:800-900;fans:80-90;funny:600-700;review_count:900-1000;yelping_since:2010	1
average_stars:4.0-4.5;fans:90-100;funny:500-600;review_count:500-600;yelping_since:2010	1
average_stars:4.0-4.5;cool:900-1000;funny:300-400;review_count:200-300;yelping_since:2007	1
cool:>1000;fans:130-140;funny:>1000;review_count:700-800;useful:>2000	1
cool:200-300;fans:0-10;funny:200-300;review_count:300-400;useful:500-600	1
average_stars:3.5-4.0;fans:10-20;funny:200-300;useful:1000-1100;yelping_since:2009	1
average_stars:3.5-4.0;cool:300-400;funny:300-400;useful:400-500;yelping_since:2007	1
average_stars:3.5-4.0;cool:200-300;fans:10-20;funny:300-400;useful:400-500	1
average_stars:4.0-4.5;cool:>1000;fans:110-120;review_count:600-700;yelping_since:2008	1
cool:0-100;funny:0-100;review_count:100-200;useful:300-400;yelping_since:2006	1
cool:700-800;fans:40-50;funny:700-800;useful:1600-1700;yelping_since:2006	1
cool:0-100;fans:0-10;review_count:0-100;useful:0-100;yelping_since:2005	1
average_stars:3.5-4.0;fans:40-50;funny:200-300;review_count:400-500;useful:700-800	1
average_stars:3.5-4.0;funny:300-400;review_count:500-600;useful:1100-1200;yelping_since:2011	1
average_stars:3.5-4.0;fans:40-50;funny:200-300;review_count:200-300;useful:600-700	1
average_stars:4.0-4.5;fans:10-20;funny:0-100;useful:100-200;yelping_since:2006	1
average_stars:3.0-3.5;cool:100-200;funny:0-100;review_count:200-300;useful:300-400	1
average_stars:4.0-4.5;cool:300-400;fans:30-40;review_count:400-500;useful:1000-1100	1
average_stars:3.0-3.5;cool:0-100;fans:10-20;review_count:100-200;useful:100-200	1
average_stars:3.5-4.0;fans:20-30;funny:>1000;review_count:400-500;yelping_since:2007	1
cool:200-300;fans:10-20;review_count:300-400;useful:700-800;yelping_since:2010	1
average_stars:3.5-4.0;cool:400-500;fans:20-30;review_count:200-300;useful:500-600	1
average_stars:3.5-4.0;cool:100-200;funny:300-400;review_count:300-400;useful:300-400	1
cool:100-200;funny:200-300;review_count:100-200;useful:200-300;yelping_since:2008	1
cool:100-200;funny:100-200;review_count:400-500;useful:600-700;yelping_since:2010	1
average_stars:3.0-3.5;funny:700-800;review_count:500-600;useful:1400-1500;yelping_since:2009	1
cool:100-200;fans:10-20;review_count:300-400;useful:400-500;yelping_since:2007	1
average_stars:3.5-4.0;cool:300-400;fans:20-30;funny:400-500;yelping_since:2009	1
average_stars:3.5-4.0;cool:500-600;review_count:400-500;useful:1500-1600;yelping_since:2011	1
average_stars:3.5-4.0;fans:10-20;review_count:300-400;useful:300-400;yelping_since:2008	1
average_stars:3.5-4.0;fans:20-30;funny:100-200;review_count:400-500;yelping_since:2007	1
average_stars:4.0-4.5;cool:800-900;fans:50-60;funny:500-600;useful:1400-1500	1
fans:10-20;funny:200-300;review_count:200-300;useful:600-700;yelping_since:2008	1
cool:700-800;fans:30-40;review_count:700-800;useful:1300-1400;yelping_since:2007	1
average_stars:3.5-4.0;cool:>1000;fans:140-150;review_count:900-1000;yelping_since:2010	1
average_stars:3.5-4.0;cool:>1000;funny:400-500;review_count:500-600;yelping_since:2008	1
average_stars:3.0-3.5;cool:300-400;funny:200-300;review_count:200-300;yelping_since:2007	1
average_stars:3.0-3.5;cool:300-400;funny:100-200;useful:1000-1100;yelping_since:2007	1
cool:0-100;fans:10-20;review_count:400-500;useful:300-400;yelping_since:2008	1
average_stars:3.0-3.5;fans:40-50;review_count:400-500;useful:600-700;yelping_since:2006	1
average_stars:3.0-3.5;cool:100-200;fans:10-20;funny:300-400;yelping_since:2008	1
average_stars:3.5-4.0;cool:300-400;funny:100-200;review_count:500-600;yelping_since:2006	1
average_stars:3.5-4.0;cool:300-400;review_count:700-800;useful:800-900;yelping_since:2006	1
average_stars:3.5-4.0;funny:100-200;review_count:100-200;useful:400-500;yelping_since:2006	1
average_stars:4.0-4.5;cool:100-200;funny:100-200;review_count:400-500;useful:700-800	1
average_stars:3.5-4.0;fans:60-70;review_count:800-900;useful:>2000;yelping_since:2007	1
cool:200-300;fans:30-40;funny:200-300;useful:800-900;yelping_since:2008	1
average_stars:3.5-4.0;cool:200-300;fans:20-30;useful:300-400;yelping_since:2007	1
cool:100-200;fans:10-20;funny:200-300;review_count:500-600;yelping_since:2010	1
average_stars:3.5-4.0;fans:30-40;funny:300-400;review_count:400-500;useful:700-800	1
average_stars:3.5-4.0;fans:20-30;review_count:300-400;useful:800-900;yelping_since:2007	1
fans:30-40;funny:100-200;review_count:400-500;useful:900-1000;yelping_since:2008	1
average_stars:3.5-4.0;cool:300-400;fans:20-30;review_count:100-200;yelping_since:2007	1
average_stars:3.0-3.5;cool:100-200;fans:10-20;funny:300-400;review_count:100-200	1
fans:10-20;funny:100-200;review_count:600-700;useful:700-800;yelping_since:2009	1
average_stars:3.5-4.0;cool:900-1000;review_count:600-700;useful:1600-1700;yelping_since:2008	1
cool:300-400;fans:0-10;funny:200-300;useful:500-600;yelping_since:2007	1
cool:>1000;funny:600-700;review_count:700-800;useful:1900-2000;yelping_since:2012	1
average_stars:3.5-4.0;funny:500-600;review_count:600-700;useful:1800-1900;yelping_since:2009	1
average_stars:3.5-4.0;cool:100-200;fans:0-10;funny:200-300;review_count:300-400	1
average_stars:3.5-4.0;cool:300-400;review_count:100-200;useful:600-700;yelping_since:2009	1
average_stars:3.5-4.0;cool:500-600;funny:400-500;review_count:600-700;useful:1000-1100	1
average_stars:4.0-4.5;fans:20-30;funny:200-300;useful:900-1000;yelping_since:2006	1
average_stars:3.5-4.0;fans:20-30;funny:100-200;review_count:800-900;yelping_since:2006	1
cool:200-300;fans:30-40;funny:100-200;useful:500-600;yelping_since:2008	1
average_stars:3.5-4.0;fans:40-50;funny:200-300;useful:1100-1200;yelping_since:2010	1
cool:>1000;funny:900-1000;review_count:100-200;useful:1400-1500;yelping_since:2009	1
cool:600-700;fans:80-90;review_count:100-200;useful:1000-1100;yelping_since:2011	1
average_stars:3.0-3.5;cool:100-200;fans:20-30;review_count:200-300;yelping_since:2009	1
average_stars:4.0-4.5;cool:100-200;fans:20-30;funny:100-200;useful:400-500	1
average_stars:3.5-4.0;cool:200-300;fans:30-40;funny:200-300;useful:600-700	1
average_stars:4.0-4.5;cool:>1000;fans:180-190;funny:>1000;review_count:300-400	1
average_stars:3.0-3.5;cool:900-1000;fans:40-50;funny:700-800;review_count:200-300	1
average_stars:4.0-4.5;cool:300-400;fans:50-60;funny:200-300;useful:600-700	1
average_stars:4.0-4.5;cool:900-1000;funny:300-400;useful:1100-1200;yelping_since:2007	1
average_stars:3.5-4.0;cool:400-500;fans:30-40;funny:200-300;review_count:500-600	1
cool:500-600;fans:40-50;funny:200-300;useful:900-1000;yelping_since:2011	1
average_stars:4.0-4.5;cool:200-300;fans:30-40;funny:100-200;review_count:100-200	1
average_stars:3.0-3.5;cool:300-400;review_count:400-500;useful:600-700;yelping_since:2008	1
cool:700-800;fans:70-80;funny:600-700;review_count:800-900;yelping_since:2008	1
average_stars:4.0-4.5;cool:>1000;funny:700-800;review_count:400-500;yelping_since:2006	1
fans:20-30;funny:100-200;review_count:300-400;useful:400-500;yelping_since:2008	1
cool:200-300;fans:0-10;review_count:400-500;useful:500-600;yelping_since:2006	1
fans:>200;funny:>1000;review_count:400-500;useful:>2000;yelping_since:2007	1
average_stars:3.5-4.0;cool:200-300;fans:30-40;review_count:400-500;yelping_since:2008	1
average_stars:3.5-4.0;cool:300-400;fans:0-10;review_count:300-400;useful:600-700	1
average_stars:3.5-4.0;cool:800-900;funny:900-1000;review_count:600-700;yelping_since:2006	1
average_stars:2.5-3.0;fans:0-10;review_count:100-200;useful:200-300;yelping_since:2008	1
average_stars:4.0-4.5;cool:400-500;fans:70-80;review_count:300-400;yelping_since:2008	1
average_stars:3.5-4.0;fans:30-40;review_count:100-200;useful:500-600;yelping_since:2011	1
cool:200-300;fans:30-40;review_count:300-400;useful:600-700;yelping_since:2009	1
average_stars:3.0-3.5;fans:20-30;funny:400-500;useful:500-600;yelping_since:2009	1
average_stars:3.0-3.5;fans:50-60;funny:200-300;useful:800-900;yelping_since:2006	1
average_stars:4.0-4.5;cool:500-600;fans:20-30;review_count:300-400;useful:700-800	1
average_stars:3.5-4.0;fans:20-30;funny:0-100;useful:400-500;yelping_since:2006	1
cool:800-900;fans:60-70;funny:900-1000;review_count:100-200;yelping_since:2008	1
average_stars:4.0-4.5;funny:0-100;review_count:200-300;useful:100-200;yelping_since:2011	1
cool:300-400;fans:40-50;funny:200-300;review_count:400-500;useful:600-700	1
average_stars:3.5-4.0;fans:20-30;review_count:200-300;useful:200-300;yelping_since:2012	1
average_stars:4.0-4.5;cool:500-600;fans:30-40;funny:200-300;review_count:500-600	1
average_stars:3.5-4.0;cool:200-300;fans:30-40;funny:200-300;review_count:900-1000	1
average_stars:3.5-4.0;cool:>1000;review_count:200-300;useful:1400-1500;yelping_since:2007	1
average_stars:3.5-4.0;funny:100-200;review_count:300-400;useful:500-600;yelping_since:2006	1
cool:900-1000;fans:60-70;funny:700-800;useful:1500-1600;yelping_since:2008	1
average_stars:4.0-4.5;fans:10-20;funny:100-200;useful:500-600;yelping_since:2011	1
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:700-800;yelping_since:2010	1
average_stars:4.0-4.5;cool:300-400;funny:200-300;useful:500-600;yelping_since:2008	1
average_stars:4.0-4.5;cool:400-500;funny:200-300;review_count:600-700;useful:1000-1100	1
average_stars:3.5-4.0;cool:200-300;fans:0-10;review_count:200-300;yelping_since:2010	1
average_stars:3.5-4.0;cool:300-400;funny:400-500;useful:800-900;yelping_since:2009	1
average_stars:3.5-4.0;funny:100-200;review_count:200-300;useful:500-600;yelping_since:2008	1
average_stars:3.5-4.0;fans:70-80;funny:300-400;review_count:800-900;yelping_since:2006	1
cool:100-200;fans:20-30;review_count:600-700;useful:500-600;yelping_since:2010	1
average_stars:3.5-4.0;fans:>200;funny:>1000;review_count:600-700;yelping_since:2007	1
cool:400-500;funny:300-400;review_count:500-600;useful:1200-1300;yelping_since:2008	1
average_stars:3.5-4.0;cool:>1000;funny:600-700;review_count:700-800;yelping_since:2012	1
cool:>1000;fans:60-70;funny:>1000;review_count:500-600;yelping_since:2006	1
average_stars:3.0-3.5;cool:>1000;fans:160-170;funny:>1000;review_count:800-900	1
average_stars:4.0-4.5;cool:>1000;fans:20-30;funny:>1000;review_count:200-300	1
average_stars:3.5-4.0;fans:30-40;review_count:500-600;useful:1200-1300;yelping_since:2006	1
average_stars:3.0-3.5;cool:>1000;fans:60-70;funny:700-800;yelping_since:2008	1
cool:200-300;funny:0-100;review_count:100-200;useful:300-400;yelping_since:2006	1
cool:400-500;fans:20-30;review_count:200-300;useful:600-700;yelping_since:2009	1
cool:600-700;fans:20-30;funny:500-600;useful:800-900;yelping_since:2007	1
cool:900-1000;fans:30-40;funny:300-400;review_count:200-300;useful:1100-1200	1
average_stars:4.0-4.5;fans:30-40;funny:400-500;review_count:700-800;useful:>2000	1
average_stars:3.5-4.0;cool:300-400;funny:100-200;useful:500-600;yelping_since:2007	1
fans:110-120;funny:>1000;review_count:400-500;useful:>2000;yelping_since:2007	1
cool:300-400;fans:20-30;funny:300-400;review_count:300-400;yelping_since:2006	1
average_stars:4.0-4.5;cool:0-100;review_count:100-200;useful:0-100;yelping_since:2012	1
fans:80-90;funny:>1000;review_count:400-500;useful:1900-2000;yelping_since:2009	1
average_stars:4.0-4.5;cool:700-800;fans:40-50;funny:400-500;yelping_since:2011	1
average_stars:4.5-5.0;fans:0-10;funny:0-100;review_count:100-200;yelping_since:2010	1
average_stars:3.5-4.0;cool:>1000;fans:40-50;funny:>1000;review_count:600-700	1
fans:20-30;funny:400-500;review_count:300-400;useful:700-800;yelping_since:2008	1
average_stars:4.0-4.5;fans:30-40;funny:>1000;review_count:300-400;yelping_since:2006	1
average_stars:3.5-4.0;cool:100-200;review_count:300-400;useful:700-800;yelping_since:2008	1
average_stars:3.5-4.0;cool:900-1000;fans:80-90;funny:>1000;yelping_since:2009	1
average_stars:3.0-3.5;fans:10-20;review_count:100-200;useful:700-800;yelping_since:2009	1
average_stars:3.5-4.0;cool:600-700;funny:400-500;useful:1300-1400;yelping_since:2007	1
average_stars:3.5-4.0;cool:500-600;funny:400-500;useful:1300-1400;yelping_since:2011	1
cool:>1000;fans:>200;funny:>1000;review_count:600-700;yelping_since:2011	1
fans:10-20;funny:100-200;review_count:100-200;useful:500-600;yelping_since:2010	1
average_stars:3.5-4.0;fans:50-60;funny:600-700;useful:900-1000;yelping_since:2008	1
cool:0-100;fans:0-10;review_count:200-300;useful:300-400;yelping_since:2008	1
average_stars:4.0-4.5;cool:0-100;funny:0-100;review_count:0-100;useful:100-200	1
average_stars:4.0-4.5;fans:10-20;review_count:100-200;useful:300-400;yelping_since:2011	1
average_stars:3.5-4.0;fans:40-50;funny:300-400;review_count:600-700;useful:1000-1100	1
average_stars:4.0-4.5;cool:400-500;funny:400-500;review_count:500-600;useful:1000-1100	1
cool:>1000;fans:20-30;review_count:200-300;useful:1300-1400;yelping_since:2007	1
cool:0-100;fans:0-10;review_count:200-300;useful:100-200;yelping_since:2005	1
average_stars:4.0-4.5;funny:0-100;review_count:100-200;useful:300-400;yelping_since:2011	1
average_stars:4.0-4.5;cool:>1000;fans:20-30;review_count:200-300;useful:1300-1400	1
cool:100-200;fans:20-30;funny:100-200;useful:300-400;yelping_since:2007	1
cool:300-400;fans:>200;funny:200-300;useful:600-700;yelping_since:2007	1
average_stars:3.5-4.0;fans:20-30;funny:300-400;review_count:300-400;yelping_since:2006	1
cool:>1000;funny:>1000;review_count:600-700;useful:1800-1900;yelping_since:2006	1
fans:120-130;funny:>1000;review_count:500-600;useful:>2000;yelping_since:2007	1
average_stars:3.0-3.5;cool:>1000;fans:60-70;funny:700-800;review_count:400-500	1
average_stars:4.0-4.5;cool:300-400;fans:20-30;review_count:800-900;yelping_since:2010	1
average_stars:4.0-4.5;cool:100-200;funny:0-100;review_count:300-400;useful:400-500	1
fans:10-20;funny:100-200;review_count:300-400;useful:700-800;yelping_since:2011	1
average_stars:3.5-4.0;cool:700-800;fans:30-40;review_count:700-800;useful:800-900	1
cool:300-400;fans:10-20;funny:400-500;useful:600-700;yelping_since:2011	1
average_stars:4.0-4.5;fans:80-90;funny:>1000;review_count:300-400;yelping_since:2007	1
average_stars:3.5-4.0;fans:20-30;funny:500-600;review_count:300-400;yelping_since:2009	1
average_stars:3.5-4.0;fans:30-40;funny:300-400;review_count:600-700;yelping_since:2007	1
average_stars:3.5-4.0;cool:300-400;fans:40-50;funny:100-200;review_count:200-300	1
average_stars:3.5-4.0;cool:300-400;fans:40-50;useful:1300-1400;yelping_since:2011	1
cool:300-400;fans:10-20;funny:200-300;useful:500-600;yelping_since:2007	1
average_stars:3.5-4.0;cool:600-700;review_count:800-900;useful:1400-1500;yelping_since:2009	1
average_stars:3.0-3.5;fans:30-40;review_count:700-800;useful:1900-2000;yelping_since:2009	1
average_stars:3.5-4.0;fans:0-10;funny:100-200;review_count:400-500;useful:500-600	1
cool:800-900;fans:50-60;funny:500-600;review_count:800-900;useful:1400-1500	1
average_stars:3.0-3.5;funny:400-500;review_count:200-300;useful:500-600;yelping_since:2009	1
average_stars:4.0-4.5;cool:>1000;fans:140-150;funny:700-800;review_count:600-700	1
average_stars:3.0-3.5;cool:200-300;funny:100-200;review_count:100-200;useful:200-300	1
